u,v,key,oneway,length,ref,bridge,junction,tunnel,area,geometry
8238681173,8238681171,0,False,114.75299999999999,,,,,,"LINESTRING (475548.44697659294 4429622.689090239, 475615.130312357 4429640.833022891, 475659.5183927498 4429652.344960325)"
8238681174,25765902,0,False,10.71,,,,,,"LINESTRING (475780.7387451049 4429682.924646141, 475780.0558735167 4429693.593143817)"
8238681174,9290925831,0,False,91.804,,,,,,"LINESTRING (475780.7387451049 4429682.924646141, 475691.5552581176 4429660.433682167)"
8238681174,176491081,0,False,49.247,,,,,,"LINESTRING (475780.7387451049 4429682.924646141, 475781.62561274867 4429666.639308476, 475781.9123095639 4429657.514860673, 475784.3455739831 4429644.454463483, 475786.5746170578 4429634.258308726)"
8238681174,8238681176,0,False,121.328,,,,,,"LINESTRING (475780.7387451049 4429682.924646141, 475789.82025040244 4429686.036797472, 475898.070057066 4429714.584106512)"
8238681176,5078274229,0,False,48.662,,,,,,"LINESTRING (475898.070057066 4429714.584106512, 475910.0817531765 4429667.507677033)"
8238681176,5078274230,0,False,9.414,,,,,,"LINESTRING (475898.070057066 4429714.584106512, 475895.6666946102 4429723.670862445)"
8238681176,8238681177,0,False,91.255,,,,,,"LINESTRING (475898.070057066 4429714.584106512, 475986.3263723473 4429738.434514034)"
8238681176,8238681174,0,False,121.328,,,,,,"LINESTRING (475898.070057066 4429714.584106512, 475789.82025040244 4429686.036797472, 475780.7387451049 4429682.924646141)"
8238681177,5251006548,0,False,48.495,,,,,,"LINESTRING (475986.3263723473 4429738.434514034, 475999.1932216818 4429691.755097684)"
8238681177,5251006547,0,False,9.824,,,,,,"LINESTRING (475986.3263723473 4429738.434514034, 475983.7107243968 4429747.8881854145)"
8238681177,8238681176,0,False,91.255,,,,,,"LINESTRING (475986.3263723473 4429738.434514034, 475898.070057066 4429714.584106512)"
8238681177,8238681178,0,False,10.91,,,,,,"LINESTRING (475986.3263723473 4429738.434514034, 475997.0011644366 4429740.787135459)"
8238681178,176495887,0,True,47.971,,,,,,"LINESTRING (475997.0011644366 4429740.787135459, 476009.00713596755 4429694.421230816)"
8238681178,8238681177,0,False,10.91,,,,,,"LINESTRING (475997.0011644366 4429740.787135459, 475986.3263723473 4429738.434514034)"
8238681178,8238681179,0,False,7.294,,,,,,"LINESTRING (475997.0011644366 4429740.787135459, 476004.1067540245 4429742.496182297)"
8238681179,5251006550,0,False,47.831,,,,,,"LINESTRING (476004.1067540245 4429742.496182297, 476017.12962494354 4429696.548850873)"
8238681179,5251006549,0,False,10.585,,,,,,"LINESTRING (476004.1067540245 4429742.496182297, 476001.21171225625 4429752.661077407)"
8238681179,8238681178,0,False,7.294,,,,,,"LINESTRING (476004.1067540245 4429742.496182297, 475997.0011644366 4429740.787135459)"
8238681182,395374714,0,False,5.604,,,,,,"LINESTRING (475434.2204115991 4429591.424547069, 475432.7102212533 4429596.81253474)"
8238681182,395375495,0,False,47.851,,,,,,"LINESTRING (475434.2204115991 4429591.424547069, 475446.0015346273 4429545.125061277)"
8238681182,8238681186,0,False,229.892,,,,,,"LINESTRING (475434.2204115991 4429591.424547069, 475332.94471329736 4429564.514973399, 475229.721769117 4429537.380003577, 475219.9114571404 4429533.349660427, 475212.47562553035 4429529.9331444865)"
8238681182,8238681173,0,False,118.26500000000001,,,,,,"LINESTRING (475434.2204115991 4429591.424547069, 475468.8301200675 4429600.625040923, 475536.0580169302 4429618.144971011, 475548.44697659294 4429622.689090239)"
8238681186,2454798677,0,False,2.606,,,,,,"LINESTRING (475212.47562553035 4429529.9331444865, 475211.68149341585 4429532.410853554)"
8238681186,176484265,0,False,43.044,,,,,,"LINESTRING (475212.47562553035 4429529.9331444865, 475223.716478602 4429488.4521201905)"
8238681186,8238681190,0,False,103.39099999999999,,,,,,"LINESTRING (475212.47562553035 4429529.9331444865, 475204.47024970787 4429527.206642942, 475173.0179694402 4429520.760738689, 475159.38288229814 4429518.907304497, 475111.81428442104 4429506.098980384)"
8238681186,8238681182,0,False,229.892,,,,,,"LINESTRING (475212.47562553035 4429529.9331444865, 475219.9114571404 4429533.349660427, 475229.721769117 4429537.380003577, 475332.94471329736 4429564.514973399, 475434.2204115991 4429591.424547069)"
8238681190,176408603,0,False,9.675,,,,,,"LINESTRING (475111.81428442104 4429506.098980384, 475109.04537117796 4429515.353673091)"
8238681190,395375496,0,False,46.761,,,,,,"LINESTRING (475111.81428442104 4429506.098980384, 475124.98105221026 4429461.303944748)"
8238681190,8238681186,0,False,103.39099999999999,,,,,,"LINESTRING (475111.81428442104 4429506.098980384, 475159.38288229814 4429518.907304497, 475173.0179694402 4429520.760738689, 475204.47024970787 4429527.206642942, 475212.47562553035 4429529.9331444865)"
8238681199,3351870775,0,False,10.0,,,,,,"LINESTRING (476059.5195003764 4429542.613840481, 476049.715830666 4429540.546965191)"
8238681199,3351875296,0,False,9.02,,,,,,"LINESTRING (476059.5195003764 4429542.613840481, 476061.9756497094 4429533.948743706)"
8238681199,3832674822,0,False,94.585,,,,,,"LINESTRING (476059.5195003764 4429542.613840481, 476104.79814345326 4429555.12686412)"
8238681200,3351870775,0,False,126.417,,,,,,"LINESTRING (475927.22615835804 4429508.346526285, 476049.715830666 4429540.546965191)"
8238681200,3351870770,0,False,9.72,,,,,,"LINESTRING (475927.22615835804 4429508.346526285, 475928.1428730833 4429498.687332333)"
8238681200,544300494,0,False,104.988,,,,,,"LINESTRING (475927.22615835804 4429508.346526285, 475902.2258792428 4429501.777295967, 475825.84528571327 4429480.343009397)"
8238681200,5083006482,0,False,47.063,,,,,,"LINESTRING (475927.22615835804 4429508.346526285, 475927.10081767425 4429509.190461231, 475924.58928691363 4429516.490577735, 475923.5283684043 4429521.033503954, 475926.3827984044 4429554.655003231)"
8371532092,4613107663,0,False,14.797,,,,,,"LINESTRING (475886.69904302276 4429274.681699633, 475901.0149224638 4429278.532134685)"
8371532092,176491064,0,False,73.58500000000001,,,,,,"LINESTRING (475886.69904302276 4429274.681699633, 475848.8423663128 4429264.557280467, 475815.44482507213 4429255.772967855)"
8371532092,8371532096,0,False,29.2,,,,,,"LINESTRING (475886.69904302276 4429274.681699633, 475891.654509537 4429257.573247781, 475890.96162830375 4429254.378879754, 475888.5576342514 4429252.544036836, 475883.7053701418 4429251.061032598)"
8371532096,8371532092,0,False,29.2,,,,,,"LINESTRING (475883.7053701418 4429251.061032598, 475888.5576342514 4429252.544036836, 475890.96162830375 4429254.378879754, 475891.654509537 4429257.573247781, 475886.69904302276 4429274.681699633)"
8373949509,2497675569,0,False,28.719,,,,,,"LINESTRING (475711.653055011 4429526.923896584, 475704.0179717568 4429554.563070003)"
8373949509,5536508954,0,False,61.999,,,,,,"LINESTRING (475711.653055011 4429526.923896584, 475651.35432090616 4429512.010731829)"
8373949509,2497675573,0,False,81.826,,,,,,"LINESTRING (475711.653055011 4429526.923896584, 475716.3938266683 4429509.571823084, 475732.9128418702 4429513.947666368, 475719.9988289344 4429558.807414018)"
8705132064,8705132065,0,False,54.064,,,,,,"LINESTRING (475531.2533170101 4428047.515598788, 475585.4282036764 4428046.953084141)"
8705132064,176489698,0,False,159.97299999999998,,,,,,"LINESTRING (475531.2533170101 4428047.515598788, 475530.7003188752 4428199.353978899, 475532.8584764449 4428206.894472002)"
8705132064,176439740,0,False,47.304,,,,,,"LINESTRING (475531.2533170101 4428047.515598788, 475531.2876909655 4428036.971281139, 475531.4599660083 4428000.299086069)"
8705132065,1201255964,0,False,47.564,,,,,,"LINESTRING (475585.4282036764 4428046.953084141, 475585.99287169165 4427999.480145896)"
8705132065,1201255934,0,False,160.011,,,,,,"LINESTRING (475585.4282036764 4428046.953084141, 475585.3261909686 4428206.670413413)"
8705132065,8705132064,0,False,54.064,,,,,,"LINESTRING (475585.4282036764 4428046.953084141, 475531.2533170101 4428047.515598788)"
8705256158,2496837020,0,False,76.839,,,,,,"LINESTRING (475189.2334349199 4429165.178502952, 475112.23975843674 4429164.098167009)"
8705256158,176487035,0,False,125.233,,,,,,"LINESTRING (475189.2334349199 4429165.178502952, 475211.4844951878 4429165.638706741, 475314.7250306613 4429165.069824148)"
8705256158,8705256165,0,False,70.693,,,,,,"LINESTRING (475189.2334349199 4429165.178502952, 475190.6322474729 4429172.765784857, 475192.54586540017 4429178.575517601, 475194.5082977757 4429183.652545166, 475195.305791255 4429192.662485603, 475194.7266815309 4429234.907889742)"
8705256165,5082788475,0,False,114.2,,,,,,"LINESTRING (475194.7266815309 4429234.907889742, 475261.1084342738 4429235.113434063, 475309.16420820134 4429234.5576930465)"
8705256165,176572104,0,False,76.965,,,,,,"LINESTRING (475194.7266815309 4429234.907889742, 475158.471888286 4429234.793143902, 475117.6001397514 4429234.738071992)"
8705256165,8705256158,0,False,70.693,,,,,,"LINESTRING (475194.7266815309 4429234.907889742, 475195.305791255 4429192.662485603, 475194.5082977757 4429183.652545166, 475192.54586540017 4429178.575517601, 475190.6322474729 4429172.765784857, 475189.2334349199 4429165.178502952)"
9191943627,4562918933,0,True,52.303,,,,,,"LINESTRING (476004.1473985085 4428759.996549325, 476056.56028705015 4428759.842479507)"
9191943627,176492799,0,False,155.018,,,,,,"LINESTRING (476004.1473985085 4428759.996549325, 476004.3200968183 4428706.520193601, 476003.78725390765 4428616.074731704, 476003.7958260134 4428605.264113156)"
9215493744,872022097,0,False,51.828,,,,,,"LINESTRING (474563.272538287 4428015.739083222, 474565.4748710244 4428018.317828317, 474597.0510005944 4428018.933778078, 474603.70646089845 4428033.529173249, 474604.07609062997 4428034.304881715)"
9215554557,9234279158,0,True,10.637,CR 56N,,,,,"LINESTRING (474137.0857337355 4428218.959073607, 474147.70963009755 4428218.09052492)"
9215554557,9215554571,0,False,70.867,,,,,,"LINESTRING (474137.0857337355 4428218.959073607, 474140.34587759955 4428211.289553689, 474144.7874783452 4428204.659343255, 474158.5049101157 4428199.82898724, 474167.4261163715 4428197.745339984, 474174.4159168498 4428199.996941227, 474178.6681185057 4428205.454405135, 474183.23761797516 4428221.410622773)"
9215554571,176531410,0,True,98.415,CR 56N,,,,,"LINESTRING (474183.23761797516 4428221.410622773, 474190.29383102735 4428223.118153073, 474231.23874065815 4428230.548995376, 474244.9072147134 4428228.904426527, 474253.60742534976 4428227.099107911, 474260.7183180871 4428222.269099349, 474267.160633314 4428216.608920266, 474272.6127015906 4428208.388184272)"
9215554571,9215554557,0,False,70.86699999999999,,,,,,"LINESTRING (474183.23761797516 4428221.410622773, 474178.6681185057 4428205.454405135, 474174.4159168498 4428199.996941227, 474167.4261163715 4428197.745339984, 474158.5049101157 4428199.82898724, 474144.7874783452 4428204.659343255, 474140.34587759955 4428211.289553689, 474137.0857337355 4428218.959073607)"
9215554573,9215554601,0,False,7.658,,,,,,"LINESTRING (474304.82812856085 4428208.967455696, 474312.5011600438 4428208.819452397)"
9215554574,9215554599,0,False,8.074,,,,,,"LINESTRING (474306.0611026869 4428217.687248834, 474313.26128992735 4428214.011303193)"
9215554587,872022492,0,False,60.760999999999996,,,,,,"LINESTRING (474189.89839524834 4428156.879567309, 474185.66594172386 4428142.154212705, 474183.89495714323 4428125.855522844, 474185.3317994206 4428111.599297099, 474193.36514074507 4428099.37404182)"
9215554587,176531434,0,True,148.41000000000003,CR 56N,,,,,"LINESTRING (474189.89839524834 4428156.879567309, 474173.0582358321 4428162.131135881, 474115.696599138 4428179.152448511, 474106.83453110274 4428183.566783744, 474099.74787344073 4428190.483500544, 474085.72116451425 4428212.263471629, 474079.01913185447 4428216.814771777, 474071.2503563568 4428221.425209542, 474063.0773773248 4428222.640682606)"
9215554596,9215554597,0,False,4.577,,,,,,"LINESTRING (474320.20304674265 4428219.748343472, 474316.19235596794 4428217.530947152)"
9215554597,9215554596,0,False,4.577,,,,,,"LINESTRING (474316.19235596794 4428217.530947152, 474320.20304674265 4428219.748343472)"
9215554597,176531410,0,False,58.541,,,,,,"LINESTRING (474316.19235596794 4428217.530947152, 474309.1223502295 4428224.3697174955, 474304.6596746397 4428227.326072776, 474298.48573858815 4428229.056202578, 474292.42085409904 4428230.219910576, 474287.4400008407 4428228.8604449, 474285.42530207295 4428226.247847391, 474283.4164360617 4428222.836089522, 474282.0285601039 4428218.800678615, 474280.5864499293 4428216.397031214, 474272.6127015906 4428208.388184272)"
9215554597,9215554603,0,False,22.325,,,,,,"LINESTRING (474316.19235596794 4428217.530947152, 474323.3750540093 4428208.671752028, 474313.3988723368 4428204.199161415)"
9215554597,9215554599,0,False,4.598,,,,,,"LINESTRING (474316.19235596794 4428217.530947152, 474314.8135275729 4428216.170402864, 474313.26128992735 4428214.011303193)"
9215554599,9215554574,0,False,8.074,,,,,,"LINESTRING (474313.26128992735 4428214.011303193, 474306.0611026869 4428217.687248834)"
9215554599,9215554597,0,False,4.598,,,,,,"LINESTRING (474313.26128992735 4428214.011303193, 474314.8135275729 4428216.170402864, 474316.19235596794 4428217.530947152)"
9215554599,9215554601,0,False,5.275,,,,,,"LINESTRING (474313.26128992735 4428214.011303193, 474312.6811273542 4428211.560342787, 474312.5011600438 4428208.819452397)"
9215554601,9215554573,0,False,7.658,,,,,,"LINESTRING (474312.5011600438 4428208.819452397, 474304.82812856085 4428208.967455696)"
9215554601,9215554599,0,False,5.275,,,,,,"LINESTRING (474312.5011600438 4428208.819452397, 474312.6811273542 4428211.560342787, 474313.26128992735 4428214.011303193)"
9215554601,9215554603,0,False,4.74,,,,,,"LINESTRING (474312.5011600438 4428208.819452397, 474312.77380086505 4428206.14362886, 474313.3988723368 4428204.199161415)"
9215554603,9215554597,0,False,22.325,,,,,,"LINESTRING (474313.3988723368 4428204.199161415, 474323.3750540093 4428208.671752028, 474316.19235596794 4428217.530947152)"
9215554603,176531411,0,False,40.80500000000001,,,,,,"LINESTRING (474313.3988723368 4428204.199161415, 474310.9379764496 4428203.419428919, 474306.17828344164 4428201.8372204695, 474300.3954856739 4428200.602545758, 474292.0405403513 4428201.030345081, 474284.8694282173 4428203.207822778, 474273.4190665348 4428202.003427238)"
9215554603,176531411,1,False,101.26800000000001,,,,,,"LINESTRING (474313.3988723368 4428204.199161415, 474316.36353610875 4428199.971462752, 474316.1676978822 4428197.585799742, 474315.91394680855 4428195.74419219, 474309.67296251253 4428195.321297609, 474306.96368123626 4428196.817737523, 474305.1395860058 4428197.567543416, 474303.47245541745 4428196.774033228, 474301.1791176278 4428195.061406592, 474298.4377442945 4428194.637799415, 474293.4480112458 4428195.709080641, 474290.76261451514 4428196.694883251, 474288.2696347876 4428196.525721516, 474285.17271386733 4428194.4495425895, 474278.5300272105 4428188.8225147575, 474273.9851115083 4428185.130755528, 474270.8960794717 4428182.865869601, 474268.76430518535 4428180.975119354, 474267.36439758644 4428180.957655992, 474267.13806702296 4428182.179331621, 474268.431366789 4428183.484660688, 474274.15655760746 4428187.87167384, 474279.83308014355 4428193.013600226, 474283.326990539 4428196.375940179, 474284.1007423953 4428198.016003661, 474282.6549900813 4428199.585875586, 474273.4190665348 4428202.003427238)"
9215554603,9215554601,0,False,4.74,,,,,,"LINESTRING (474313.3988723368 4428204.199161415, 474312.77380086505 4428206.14362886, 474312.5011600438 4428208.819452397)"
9217499433,6468852089,0,False,59.117000000000004,,,,,,"LINESTRING (473867.4580768308 4428339.429849058, 473873.30077411083 4428335.747047809, 473880.6270727989 4428329.117871817, 473882.92846804694 4428325.702519215, 473886.5885584206 4428320.251351608, 473894.69947191235 4428303.474837404, 473897.3346057941 4428297.816308004, 473901.01110556367 4428292.165306067)"
9217499433,9217499450,0,False,28.576,,,,,,"LINESTRING (473867.4580768308 4428339.429849058, 473862.18599748536 4428342.744420983, 473849.8905358785 4428348.92452909, 473843.23460832797 4428354.397114414)"
9217499433,9217499450,1,False,49.481,,,,,,"LINESTRING (473867.4580768308 4428339.429849058, 473870.4772533064 4428346.189984103, 473869.86942012934 4428350.631747971, 473868.155873389 4428353.723208895, 473865.65631732147 4428359.081605324, 473857.03950506623 4428365.215767678, 473855.89221942046 4428364.187485799, 473851.4682977683 4428360.961727326, 473849.55934103654 4428359.347807444, 473847.41874569 4428357.390609466, 473843.23460832797 4428354.397114414)"
9217499450,9217499433,0,False,28.576,,,,,,"LINESTRING (473843.23460832797 4428354.397114414, 473849.8905358785 4428348.92452909, 473862.18599748536 4428342.744420983, 473867.4580768308 4428339.429849058)"
9217499450,9217499433,1,False,49.480999999999995,,,,,,"LINESTRING (473843.23460832797 4428354.397114414, 473847.41874569 4428357.390609466, 473849.55934103654 4428359.347807444, 473851.4682977683 4428360.961727326, 473855.89221942046 4428364.187485799, 473857.03950506623 4428365.215767678, 473865.65631732147 4428359.081605324, 473868.155873389 4428353.723208895, 473869.86942012934 4428350.631747971, 473870.4772533064 4428346.189984103, 473867.4580768308 4428339.429849058)"
9217499450,9234279143,0,False,101.50899999999999,,,,,,"LINESTRING (473843.23460832797 4428354.397114414, 473839.2512377638 4428357.662874731, 473787.1387632379 4428383.91426508, 473752.0739626258 4428393.4583866075, 473750.42928684095 4428394.22990589)"
9217499454,872021557,0,False,9.826,,,,,,"LINESTRING (473883.85160719266 4428216.6831193445, 473885.7219974795 4428207.053703071)"
9217499454,872021659,0,False,14.058,,,,,,"LINESTRING (473883.85160719266 4428216.6831193445, 473883.1890744687 4428220.115042793, 473874.6835086058 4428226.381990756)"
9217499454,1700602051,0,False,130.72700000000003,,,,,,"LINESTRING (473883.85160719266 4428216.6831193445, 473892.6527214302 4428219.427707908, 473905.8258427956 4428222.690070255, 473912.25166074006 4428227.22979829, 473922.3497182834 4428232.33410064, 473933.4489976169 4428233.2061952595, 473938.2751150325 4428236.719202116, 473939.2083372049 4428242.531979363, 473934.42357808753 4428248.597429056, 473913.85917119985 4428260.410857482, 473899.35969107016 4428273.568731656, 473898.011230236 4428278.590191474, 473891.34327779966 4428285.5611650525)"
9217499466,9234279099,0,False,13.742,CR 56N,,,,,"LINESTRING (474072.0233416075 4428247.871934606, 474078.573326375 4428251.312559713, 474084.86730693624 4428252.267844868)"
9217499466,176531380,0,False,29.368000000000002,CR 56N,,,,,"LINESTRING (474072.0233416075 4428247.871934606, 474067.3545646934 4428245.423828916, 474045.9858584076 4428234.208828705)"
9217499466,176531389,0,False,52.159000000000006,,,,,,"LINESTRING (474072.0233416075 4428247.871934606, 474087.21112841624 4428241.227270308, 474112.23565697006 4428228.144926876, 474118.76029793895 4428231.663367003)"
9234279049,9234279051,0,False,45.914,,,,,,"LINESTRING (473643.1107970284 4428023.943514826, 473662.779858164 4428017.260284493, 473685.4040802428 4428006.138308177)"
9234279051,9234279049,0,False,45.914,,,,,,"LINESTRING (473685.4040802428 4428006.138308177, 473662.779858164 4428017.260284493, 473643.1107970284 4428023.943514826)"
9234279051,9234279052,0,False,111.535,,,,,,"LINESTRING (473685.4040802428 4428006.138308177, 473686.3665184806 4428017.866819547, 473691.22184899583 4428032.223474977, 473698.83824802405 4428050.211121382, 473700.26609804085 4428065.711749822, 473707.4229559888 4428081.647644219, 473715.46646491904 4428092.34166559, 473728.682071024 4428105.348662908)"
9234279051,9234279091,0,False,115.226,,,,,,"LINESTRING (473685.4040802428 4428006.138308177, 473684.9315302249 4428000.312869775, 473686.2663651722 4427988.909388693, 473690.36312561954 4427981.369972505, 473698.35078150016 4427975.870456122, 473710.47449508397 4427971.721855114, 473721.00134912715 4427969.854122012, 473734.2454032146 4427961.3730072975, 473742.6892133052 4427951.998347808, 473755.21982093254 4427927.215030738)"
9234279052,872022100,0,False,834.95,,,,,,"LINESTRING (473728.682071024 4428105.348662908, 473716.42751287814 4428111.095972554, 473697.0769957565 4428113.57137316, 473640.6676990331 4428112.101730446, 473607.757067495 4428098.264148351, 473578.71132774913 4428071.649217329, 473578.15288790787 4428053.404090476, 473568.7061310308 4428027.065232339, 473569.01758448896 4428001.23633986, 473582.9364115202 4427956.069801841, 473592.3214109392 4427947.390954889, 473583.88502440567 4427949.0185245685, 473582.24909212865 4427942.497883026, 473608.3679915181 4427902.816440318, 473612.10340318613 4427874.7780410815, 473608.24045218737 4427868.509301015, 473585.4819334374 4427890.2094919775, 473588.9589858412 4427871.373202757, 473566.8897289941 4427887.521464415, 473568.6317181992 4427872.964380163, 473567.1147243843 4427858.918081524, 473547.6792821009 4427783.122699117, 473552.9221572278 4427739.406986828, 473544.64394779 4427703.119237932, 473545.0937070572 4427675.3475191835, 473551.1724014514 4427655.958314102, 473562.6385994621 4427639.336288564, 473588.7390061924 4427606.347675312, 473594.74211584736 4427581.054007004)"
9234279052,872022515,0,False,153.525,,,,,,"LINESTRING (473728.682071024 4428105.348662908, 473735.80645766435 4428102.0165065555, 473774.3406467575 4428108.065821955, 473785.5163277199 4428111.234970572, 473807.6793327322 4428132.291487319, 473836.76173546154 4428135.121602481, 473843.9456589778 4428139.170301838, 473855.751216268 4428151.7827956, 473865.6139891843 4428152.95871962)"
9234279052,9234279051,0,False,111.53499999999998,,,,,,"LINESTRING (473728.682071024 4428105.348662908, 473715.46646491904 4428092.34166559, 473707.4229559888 4428081.647644219, 473700.26609804085 4428065.711749822, 473698.83824802405 4428050.211121382, 473691.22184899583 4428032.223474977, 473686.3665184806 4428017.866819547, 473685.4040802428 4428006.138308177)"
9234279073,872021397,0,False,38.639,,,,,,"LINESTRING (473831.03807730385 4427878.13966727, 473801.7410318812 4427852.923254816)"
9234279073,872021998,0,False,39.376,,,,,,"LINESTRING (473831.03807730385 4427878.13966727, 473834.7001619701 4427883.143902946, 473856.2633291651 4427908.342616099)"
9234279073,9234279076,0,False,32.699,,,,,,"LINESTRING (473831.03807730385 4427878.13966727, 473837.97575772664 4427865.118666009, 473851.79038289684 4427853.672316439)"
9234279075,9234279076,0,False,11.791,,,,,,"LINESTRING (473863.57576203486 4427852.832681375, 473851.79038289684 4427853.672316439)"
9234279076,9234279075,0,False,11.791,,,,,,"LINESTRING (473851.79038289684 4427853.672316439, 473863.57576203486 4427852.832681375)"
9234279076,9234279073,0,False,32.699,,,,,,"LINESTRING (473851.79038289684 4427853.672316439, 473837.97575772664 4427865.118666009, 473831.03807730385 4427878.13966727)"
9234279076,872021397,0,False,49.955,,,,,,"LINESTRING (473851.79038289684 4427853.672316439, 473838.7389403964 4427853.717181863, 473826.9504342378 4427853.646733261, 473801.7410318812 4427852.923254816)"
9234279079,9234279091,0,False,234.56799999999998,,,,,,"LINESTRING (473862.2873591925 4428123.812584963, 473852.89513591345 4428108.061816155, 473844.12680530135 4428090.066878471, 473835.1537973576 4428077.100586139, 473822.52757558814 4428066.655289496, 473807.62395219883 4428059.181336502, 473796.1398812779 4428048.277084715, 473782.8048763701 4428032.8174629165, 473779.3145651156 4428015.725646276, 473779.6993698037 4427996.11205969, 473778.2645935238 4427978.558093943, 473775.49560030235 4427972.629573984, 473755.21982093254 4427927.215030738)"
9234279079,872022515,0,False,31.659,,,,,,"LINESTRING (473862.2873591925 4428123.812584963, 473860.7816441056 4428132.752603282, 473859.3139721615 4428145.310826198, 473865.6139891843 4428152.95871962)"
9234279079,872022491,0,False,149.822,,,,,,"LINESTRING (473862.2873591925 4428123.812584963, 473878.89056647435 4428106.762706672, 473892.0997259074 4428098.082198877, 473909.20921155234 4428081.774296485, 473915.03417391033 4428062.896807455, 473909.84305458964 4428035.1222498445, 473889.9439514283 4428002.1815420315)"
9234279091,9234279097,0,False,106.87599999999999,,,,,,"LINESTRING (473755.21982093254 4427927.215030738, 473740.95932956313 4427915.743282363, 473721.2174454606 4427901.438000665, 473695.98299135506 4427886.019640255, 473689.08242294687 4427877.608120286, 473686.9929490257 4427868.269833246, 473688.08786178916 4427854.125686408)"
9234279091,9234279079,0,False,234.56799999999998,,,,,,"LINESTRING (473755.21982093254 4427927.215030738, 473775.49560030235 4427972.629573984, 473778.2645935238 4427978.558093943, 473779.6993698037 4427996.11205969, 473779.3145651156 4428015.725646276, 473782.8048763701 4428032.8174629165, 473796.1398812779 4428048.277084715, 473807.62395219883 4428059.181336502, 473822.52757558814 4428066.655289496, 473835.1537973576 4428077.100586139, 473844.12680530135 4428090.066878471, 473852.89513591345 4428108.061816155, 473862.2873591925 4428123.812584963)"
9234279091,9234279051,0,False,115.226,,,,,,"LINESTRING (473755.21982093254 4427927.215030738, 473742.6892133052 4427951.998347808, 473734.2454032146 4427961.3730072975, 473721.00134912715 4427969.854122012, 473710.47449508397 4427971.721855114, 473698.35078150016 4427975.870456122, 473690.36312561954 4427981.369972505, 473686.2663651722 4427988.909388693, 473684.9315302249 4428000.312869775, 473685.4040802428 4428006.138308177)"
9234279091,872022491,0,False,163.74499999999998,,,,,,"LINESTRING (473755.21982093254 4427927.215030738, 473764.1348850498 4427930.71382401, 473789.3838586297 4427947.952625323, 473813.2483884687 4427964.752307579, 473834.807929634 4427976.532060568, 473844.01701551327 4427991.09582236, 473853.66662897164 4427999.731116952, 473860.55447964347 4428007.010712256, 473889.9439514283 4428002.1815420315)"
9234279097,872021998,0,False,183.59,,,,,,"LINESTRING (473688.08786178916 4427854.125686408, 473693.6892547965 4427852.163960355, 473700.15460320376 4427853.196031579, 473718.81786233035 4427851.73304492, 473732.04535432433 4427853.230152475, 473745.8962274131 4427852.327708354, 473757.8593991105 4427853.540644801, 473771.74720373226 4427858.398596239, 473790.9281323083 4427865.968736604, 473810.30288708094 4427875.303027939, 473856.2633291651 4427908.342616099)"
9234279097,9234279091,0,False,106.876,,,,,,"LINESTRING (473688.08786178916 4427854.125686408, 473686.9929490257 4427868.269833246, 473689.08242294687 4427877.608120286, 473695.98299135506 4427886.019640255, 473721.2174454606 4427901.438000665, 473740.95932956313 4427915.743282363, 473755.21982093254 4427927.215030738)"
9234279097,2819615131,0,False,121.64999999999999,,,,,,"LINESTRING (473688.08786178916 4427854.125686408, 473677.7431738138 4427842.074456733, 473670.8472700206 4427835.028136828, 473660.0817068989 4427832.101916472, 473646.7934117704 4427830.316565466, 473636.9301433507 4427824.201786809, 473634.6046993436 4427815.763365782, 473636.64198561205 4427807.554009673, 473650.9550011361 4427767.536271028)"
9234279099,4605004180,0,False,22.567,CR 56N,,,,,"LINESTRING (474084.86730693624 4428252.267844868, 474093.0571460553 4428253.505257564, 474101.33316456404 4428252.478151787, 474106.8735609321 4428250.20615762)"
9234279099,9217499466,0,False,13.742,CR 56N,,,,,"LINESTRING (474084.86730693624 4428252.267844868, 474078.573326375 4428251.312559713, 474072.0233416075 4428247.871934606)"
9234279099,9234279106,0,False,101.405,,,,,,"LINESTRING (474084.86730693624 4428252.267844868, 474070.85033696506 4428271.850174676, 474064.76685984345 4428272.547962339, 474054.8075077188 4428270.52857266, 474044.604499344 4428267.144827338, 474012.61944880796 4428263.979762096, 474008.64996118186 4428263.849033607, 473994.5317217416 4428266.2281117765)"
9234279106,1430661809,0,False,23.448999999999998,,,,,,"LINESTRING (473994.5317217416 4428266.2281117765, 473993.9933785951 4428263.555047966, 473987.4555027179 4428258.671559648, 473976.30519186694 4428252.849323624)"
9234279106,9234279107,0,False,55.687,,,,,,"LINESTRING (473994.5317217416 4428266.2281117765, 473995.5131889337 4428271.186093473, 473998.5170655315 4428280.987507534, 474002.1306703339 4428286.879925134, 474007.818084096 4428287.681830741, 474014.70586987544 4428295.061458413, 474019.31240840926 4428301.782931608, 474024.0349019628 4428309.96910442)"
9234279106,9234279099,0,False,101.405,,,,,,"LINESTRING (473994.5317217416 4428266.2281117765, 474008.64996118186 4428263.849033607, 474012.61944880796 4428263.979762096, 474044.604499344 4428267.144827338, 474054.8075077188 4428270.52857266, 474064.76685984345 4428272.547962339, 474070.85033696506 4428271.850174676, 474084.86730693624 4428252.267844868)"
